goods,purchases,parking,rental_bag,date
17,71090.0,0,2,2022-12-04
20,107340.0,1,2,2023-01-05
7,54680.0,0,1,2022-11-01
31,258080.0,0,2,2022-11-08
15,114400.0,1,0,2023-01-16
6,663890.0,0,1,2022-12-07
5,,0,1,2022-12-21
9,,1,1,2022-12-12
31,149450.0,0,2,2022-11-28
26,184010.0,0,2,2022-11-26
14,83110.0,0,2,2022-12-31
19,327110.0,1,0,2023-01-19
24,,1,0,2022-12-12
1,8620.0,1,0,2023-02-08
16,85090.0,1,2,2022-11-08
22,204580.0,0,2,2022-12-27
13,74610.0,0,2,2022-11-09
28,258890.0,1,2,2023-02-16
18,98050.0,1,2,2022-12-04
0,,1,2,2023-01-18
16,80460.0,1,2,2023-01-11
13,342930.0,1,2,2022-11-01
16,78910.0,1,2,2022-12-15
25,183240.0,1,2,2023-01-29
9,56320.0,0,1,2022-12-22
8,,1,1,2023-01-23
22,116320.0,0,2,2023-02-03
16,92540.0,0,2,2023-02-28
27,56410.0,1,0,2022-12-06
4,425980.0,1,0,2022-12-23
14,262260.0,1,2,2022-12-19
16,109520.0,1,2,2023-01-13
30,232700.0,0,2,2022-12-06
17,138000.0,0,2,2022-12-24
11,96010.0,0,1,2022-11-24
20,168200.0,0,2,2023-01-15
27,225800.0,1,0,2023-02-19
18,64880.0,0,2,2023-02-05
27,161230.0,1,2,2023-02-16
10,49620.0,1,1,2022-12-27
9,57190.0,0,0,2022-12-18
15,,1,2,2023-02-21
6,60060.0,1,1,2022-12-11
31,,0,2,2022-11-28
25,171360.0,0,2,2023-01-22
19,316310.0,0,0,2022-11-09
0,0.0,0,1,2022-12-08
8,50600.0,1,0,2023-02-02
1,6750.0,1,2,2022-12-27
30,,1,2,2023-01-09
8,,0,1,2023-01-18
31,190470.0,1,2,2022-11-21
3,509370.0,0,1,2023-01-04
24,,1,0,2023-02-09
15,,0,2,2022-11-18
23,171930.0,1,2,2022-11-20
17,150270.0,1,0,2022-12-12
1,7810.0,1,1,2023-01-06
3,12780.0,0,0,2023-01-16
31,153480.0,0,2,2022-11-08
16,54020.0,1,2,2023-01-09
31,145930.0,0,2,2023-01-01
30,,0,2,2022-11-13
6,43940.0,0,0,2023-02-07
1,43010.0,0,0,2022-11-08
25,146180.0,1,2,2022-11-27
25,83080.0,1,2,2023-02-21
30,146600.0,0,2,2022-12-16
4,19010.0,0,1,2023-01-04
13,348330.0,0,2,2023-02-13
15,88890.0,0,2,2023-01-17
10,48640.0,1,1,2023-02-17
14,67340.0,0,2,2023-02-03
21,168830.0,0,2,2023-02-16
1,202730.0,1,0,2022-12-14
0,0.0,0,1,2022-11-12
26,,1,2,2022-12-16
24,125900.0,1,2,2023-01-18
24,93970.0,0,2,2023-02-06
5,18760.0,1,1,2022-12-03
24,166460.0,0,2,2022-11-17
20,79000.0,1,2,2022-11-11
8,28840.0,0,0,2022-11-07
23,,1,2,2023-01-07
17,103970.0,0,2,2022-12-02
1,4200.0,1,0,2023-01-12
19,,0,2,2023-01-12
14,99030.0,0,0,2023-01-24
28,135620.0,0,2,2023-01-27
31,237570.0,0,2,2023-01-18
18,154740.0,0,2,2023-01-14
22,502480.0,1,2,2022-12-03
29,154530.0,1,0,2022-12-02
5,47470.0,0,1,2023-01-15
17,,1,2,2022-11-11
0,255460.0,0,0,2023-02-10
23,161800.0,1,2,2022-12-23
27,118710.0,0,0,2022-11-12
26,236510.0,1,2,2023-01-11
30,250420.0,1,0,2022-11-18
21,153720.0,1,2,2023-01-09
5,44310.0,1,1,2022-11-25
14,58610.0,1,2,2022-11-03
17,134790.0,0,2,2023-02-17
23,164060.0,0,2,2023-01-09
21,74260.0,0,2,2023-01-06
5,32970.0,0,1,2023-01-28
12,73070.0,0,1,2023-01-03
1,7770.0,0,1,2022-11-15
19,,0,2,2023-02-02
23,160780.0,0,2,2023-02-16
2,16270.0,0,0,2023-02-18
31,201250.0,0,2,2023-01-17
18,153790.0,1,2,2022-11-07
18,112970.0,0,0,2023-01-01
22,594340.0,0,2,2023-01-01
29,149570.0,0,2,2022-12-17
8,73930.0,1,0,2022-12-24
3,24250.0,1,2,2022-12-05
2,13740.0,1,0,2022-12-15
4,15420.0,0,0,2022-12-29
15,491820.0,1,2,2023-01-28
7,484670.0,1,1,2023-01-03
14,,1,2,2022-12-05
23,209630.0,0,2,2023-02-24
21,,1,2,2022-12-03
7,55610.0,0,0,2022-12-16
11,61720.0,0,0,2023-02-25
8,66680.0,0,1,2023-01-19
6,36160.0,0,0,2023-02-20
17,95370.0,0,2,2022-11-06
18,136170.0,1,2,2023-01-17
20,66320.0,0,0,2023-01-29
17,546390.0,0,2,2022-11-23
14,122470.0,1,2,2023-01-17
13,58740.0,0,2,2022-11-01
0,0.0,0,1,2023-02-20
7,,1,1,2023-02-05
1,,0,0,2022-12-28
23,77490.0,1,0,2022-12-15
11,84460.0,0,1,2023-01-22
2,16460.0,1,1,2023-02-23
22,174260.0,1,2,2023-01-21
13,101960.0,1,2,2022-11-01
17,138990.0,0,2,2023-02-26
16,95360.0,0,0,2023-01-12
5,39690.0,1,1,2023-02-13
21,145350.0,0,2,2023-02-11
12,389050.0,1,1,2022-11-30
4,37970.0,0,1,2023-02-23
31,171170.0,1,0,2022-11-03
7,28990.0,0,1,2022-11-22
11,60480.0,0,1,2022-11-13
16,372920.0,0,2,2023-01-06
21,143580.0,0,2,2023-01-27
9,140140.0,0,1,2023-01-20
31,210200.0,0,2,2022-12-22
30,168760.0,0,2,2022-11-12
8,50200.0,0,1,2022-12-24
20,132390.0,0,2,2023-01-08
2,90040.0,1,2,2023-02-06
6,21000.0,0,1,2023-01-16
1,9650.0,1,1,2023-02-07
17,171980.0,1,2,2023-02-01
15,117830.0,0,0,2022-12-31
14,85580.0,0,2,2023-01-10
4,22140.0,1,0,2023-02-22
22,,1,2,2023-02-01
5,27340.0,1,1,2023-01-22
7,112700.0,0,0,2022-11-22
23,209310.0,0,0,2022-11-22
29,244960.0,1,0,2022-11-30
27,467510.0,0,2,2022-12-03
16,107650.0,1,2,2022-11-18
6,39510.0,1,1,2023-02-24
26,217870.0,1,2,2023-02-28
23,205480.0,0,2,2023-02-17
21,398970.0,0,0,2023-02-26
11,,1,0,2023-02-26
5,28350.0,0,1,2023-01-29
27,178280.0,0,0,2023-01-21
17,116740.0,0,2,2023-01-28
15,279220.0,0,2,2023-02-05
19,,1,2,2022-12-20
19,,1,2,2022-12-10
19,97360.0,1,2,2023-01-03
29,19070.0,1,2,2023-02-22
16,110750.0,1,2,2023-02-14
0,0.0,0,0,2022-11-30
22,,0,2,2023-02-06
4,28460.0,0,2,2022-12-14
23,895680.0,1,2,2023-01-31
14,50340.0,0,2,2022-11-13
14,,1,2,2022-11-11
30,410000.0,1,2,2022-11-02
22,117750.0,0,2,2023-01-01
5,35550.0,1,0,2022-11-10
16,402540.0,0,0,2023-01-11
11,86360.0,0,1,2023-01-11
19,168170.0,0,2,2023-02-22
8,67040.0,1,1,2023-01-21
9,,1,1,2022-12-14
10,33050.0,1,1,2023-02-20
6,355980.0,1,1,2022-12-25
24,369550.0,1,2,2023-01-30
12,80030.0,0,1,2023-02-02
8,,1,1,2023-01-08
14,99550.0,0,2,2023-01-21
25,207560.0,0,2,2022-11-16
7,58500.0,0,1,2023-02-09
18,99500.0,0,2,2023-01-11
31,370100.0,1,2,2022-11-24
23,179430.0,1,2,2022-11-28
22,91830.0,1,2,2022-12-01
22,138330.0,1,2,2022-12-26
1,7500.0,0,0,2022-12-18
3,,0,0,2022-12-12
13,58820.0,0,2,2022-12-12
2,345750.0,1,0,2022-12-02
22,,0,0,2022-11-29
29,,1,0,2023-01-29
31,257820.0,1,2,2022-12-07
25,,0,0,2022-11-22
27,138600.0,0,0,2023-02-03
0,0.0,1,2,2023-01-06
5,48780.0,0,0,2023-01-16
18,93780.0,1,2,2022-11-20
17,842660.0,0,2,2023-02-15
31,,1,0,2022-12-23
9,75420.0,0,1,2023-01-04
4,116020.0,0,0,2023-01-26
13,194230.0,1,0,2023-01-29
12,,1,1,2022-12-09
17,,0,2,2023-01-30
15,,0,2,2022-12-04
9,,1,1,2023-01-08
11,73410.0,0,0,2022-11-27
1,7750.0,1,2,2022-11-24
25,137490.0,0,2,2023-02-06
2,,0,0,2022-11-23
6,709780.0,1,0,2022-12-26
28,121810.0,1,2,2022-12-12
27,151090.0,0,0,2022-11-09
29,209240.0,0,0,2023-02-22
10,62870.0,1,0,2022-11-11
28,430310.0,1,2,2022-11-09
16,86560.0,1,2,2022-11-01
0,,0,1,2022-12-23
25,167910.0,1,2,2022-12-20
11,86190.0,1,1,2023-01-23
0,96090.0,0,1,2023-01-21
23,138510.0,0,2,2022-12-25
2,,1,1,2022-12-24
23,87700.0,1,2,2023-01-23
5,33770.0,0,1,2023-01-17
10,,1,0,2022-11-24
16,317490.0,1,0,2023-01-18
29,,0,2,2022-11-09
19,84190.0,0,0,2023-01-27
6,510780.0,0,0,2023-02-02
20,136730.0,0,2,2022-12-02
19,158020.0,1,2,2023-01-09
25,134540.0,1,2,2023-01-03
30,211980.0,1,2,2022-11-12
12,232450.0,0,1,2022-11-16
4,31890.0,1,0,2023-02-21
22,125430.0,0,2,2023-01-02
18,123860.0,0,2,2023-02-06
8,38160.0,0,1,2022-12-22
22,415490.0,1,2,2022-11-16
13,483010.0,0,2,2022-11-22
21,185300.0,0,2,2022-11-15
7,39020.0,0,1,2023-02-27
24,151490.0,1,0,2023-02-20
16,115330.0,1,2,2023-02-14
19,,0,2,2022-12-02
23,139530.0,1,0,2022-11-23
1,223480.0,1,0,2023-02-27
4,26810.0,0,2,2022-12-20
23,,1,2,2023-01-05
9,99990.0,1,0,2022-11-25
16,90680.0,0,2,2023-02-18
5,32250.0,1,1,2023-02-12
2,40490.0,1,1,2022-11-18
20,199210.0,0,2,2023-02-17
4,34450.0,0,2,2023-01-11
23,,0,2,2022-12-18
17,1015730.0,1,2,2022-11-13
28,227890.0,1,2,2023-02-14
2,86490.0,0,0,2022-12-18
6,51250.0,0,1,2022-11-17
3,24650.0,1,0,2022-11-19
25,,0,2,2022-12-05
1,7130.0,1,0,2023-01-05
14,,0,0,2023-01-06
1,9870.0,0,2,2022-11-13
7,50890.0,1,1,2022-11-04
7,,1,1,2022-11-08
30,247490.0,1,2,2022-11-02
27,249160.0,0,2,2022-12-17
9,62500.0,0,1,2022-11-04
23,,0,2,2023-01-27
31,234050.0,1,2,2022-11-07
31,438720.0,1,0,2022-11-18
22,89140.0,0,2,2023-02-23
7,46250.0,0,1,2022-11-20
2,75050.0,1,2,2022-12-06
12,94730.0,0,0,2023-01-01
6,109840.0,0,1,2023-01-22
29,111980.0,0,2,2023-02-06
8,48750.0,1,0,2022-11-01
25,153070.0,1,2,2023-01-02
9,276240.0,0,1,2023-02-26
11,70140.0,1,1,2023-02-06
25,63700.0,1,0,2022-11-28
21,,1,2,2022-12-12
0,0.0,1,0,2023-01-04
29,153730.0,0,0,2023-01-19
19,70680.0,1,0,2023-01-23
16,65570.0,0,0,2023-02-17
17,141280.0,1,2,2022-12-15
27,111440.0,1,2,2023-02-24
25,147120.0,1,2,2023-02-21
4,13550.0,0,0,2023-01-04
6,46320.0,0,1,2022-12-21
23,244860.0,0,2,2023-02-23
28,108810.0,1,0,2022-11-12
29,208910.0,0,2,2023-01-03
2,6070.0,0,0,2023-01-13
25,202050.0,1,2,2022-12-09
15,40070.0,1,2,2022-12-03
29,157360.0,0,2,2022-12-23
24,458900.0,1,0,2022-11-24
9,29450.0,1,1,2022-12-29
6,45170.0,1,1,2022-11-25
10,115980.0,1,1,2023-02-09
18,61030.0,0,2,2023-01-22
11,60590.0,1,1,2022-11-28
3,,1,0,2023-02-09
12,139140.0,0,1,2023-01-29
22,106520.0,1,2,2022-12-26
29,124230.0,0,0,2023-02-18
8,259470.0,0,1,2022-12-06
3,22460.0,1,0,2023-01-02
10,603660.0,0,0,2023-01-19
29,134170.0,1,2,2022-11-22
21,187890.0,0,2,2022-11-07
14,75750.0,0,2,2023-02-25
21,174520.0,1,2,2022-11-30
29,200670.0,1,2,2022-12-20
25,223660.0,1,2,2023-01-26
24,298510.0,0,0,2022-12-26
24,200930.0,0,2,2022-11-08
11,76640.0,1,1,2023-01-13
20,136500.0,1,2,2022-11-13
31,,0,2,2022-11-10
16,123700.0,0,2,2022-12-24
13,,1,0,2022-11-22
2,18500.0,1,0,2023-02-04
10,,0,0,2022-11-14
18,148280.0,0,2,2023-02-21
22,90960.0,1,2,2022-12-16
15,56400.0,0,2,2022-11-10
21,,0,2,2023-01-23
3,11370.0,0,1,2022-11-29
6,35980.0,1,0,2022-12-14
5,33340.0,1,0,2022-11-15
9,80680.0,1,1,2022-12-03
29,190150.0,0,2,2022-12-14
17,69060.0,1,2,2022-12-27
16,141600.0,0,2,2023-01-08
13,,0,2,2022-12-26
16,65990.0,0,2,2023-02-03
20,119000.0,1,2,2022-12-10
14,225340.0,0,0,2022-11-24
1,300930.0,0,1,2023-02-02
28,169350.0,1,2,2023-01-17
14,129850.0,0,0,2022-12-13
1,3590.0,0,2,2022-11-04
15,80960.0,1,0,2022-12-17
17,72540.0,1,2,2023-02-27
9,63000.0,0,0,2023-02-20
31,271650.0,1,2,2023-02-07
26,230450.0,1,2,2023-01-23
13,,0,2,2023-02-23
26,501460.0,1,2,2022-11-24
4,18750.0,1,0,2022-11-24
18,103980.0,0,0,2022-11-22
10,37120.0,0,1,2022-11-02
11,,0,1,2022-11-30
18,145170.0,0,2,2022-11-12
25,104840.0,1,0,2023-01-22
15,55070.0,1,2,2023-01-16
22,194710.0,1,2,2023-02-22
21,,1,2,2023-02-24
22,193720.0,0,2,2023-02-12
9,45790.0,1,1,2022-12-19
13,75630.0,1,2,2023-02-14
9,302430.0,0,1,2022-11-21
22,208030.0,1,2,2022-12-03
10,93770.0,1,1,2023-01-05
31,109330.0,0,2,2023-01-22
30,136830.0,1,2,2023-01-10
8,,0,1,2022-11-05
30,251290.0,1,0,2023-02-21
4,23360.0,0,0,2022-11-09
26,102670.0,0,2,2022-12-30
9,65220.0,0,1,2022-12-21
18,1036920.0,1,2,2023-02-28
5,32350.0,0,1,2023-01-11
20,132530.0,1,2,2023-01-23
7,986940.0,0,0,2023-02-14
0,0.0,0,0,2023-02-07
12,84720.0,1,1,2023-01-11
14,123170.0,0,0,2022-12-04
9,31070.0,1,0,2022-12-18
3,,0,0,2022-12-31
2,11070.0,1,0,2022-11-22
16,114530.0,0,2,2022-12-10
22,194820.0,1,2,2023-02-02
12,63320.0,1,0,2022-12-20
2,6880.0,0,1,2022-12-05
9,16770.0,1,1,2023-01-28
18,150640.0,1,0,2023-01-29
9,44190.0,0,0,2022-12-09
20,93560.0,1,2,2022-12-02
21,179080.0,1,2,2023-02-06
13,73490.0,1,2,2022-12-11
6,32630.0,0,0,2022-11-17
17,77290.0,1,2,2022-12-27
18,63210.0,1,2,2023-02-22
31,168480.0,1,0,2022-12-11
29,675900.0,0,2,2022-11-23
11,72480.0,1,1,2022-12-22
30,267800.0,0,2,2022-11-28
9,38080.0,0,1,2023-02-19
23,150720.0,1,2,2022-12-31
8,587120.0,0,1,2022-11-26
4,196400.0,1,1,2022-11-19
15,283670.0,0,0,2022-12-08
12,85820.0,1,1,2022-11-19
0,202570.0,0,2,2023-02-09
10,63490.0,1,1,2023-01-22
4,19500.0,1,2,2023-01-03
7,28170.0,0,1,2023-02-05
11,56150.0,0,0,2023-01-31
2,109690.0,1,0,2023-02-07
0,0.0,0,0,2022-12-13
25,,1,2,2023-02-02
25,183260.0,0,2,2022-12-14
21,327920.0,1,2,2022-11-23
10,81500.0,0,1,2022-12-23
14,493330.0,1,0,2023-02-04
3,23090.0,1,2,2023-01-09
21,172130.0,0,0,2023-02-19
13,108270.0,1,2,2023-02-09
8,25590.0,0,1,2022-12-03
12,73200.0,0,0,2023-02-18
6,43330.0,1,1,2022-11-27
0,314720.0,1,0,2023-01-28
17,76690.0,1,2,2023-02-08
28,,1,2,2022-11-23
23,130570.0,0,2,2023-01-28
2,20880.0,1,0,2022-11-18
20,180010.0,0,0,2022-12-29
22,173200.0,1,2,2023-02-11
27,265390.0,1,0,2022-11-11
1,3390.0,1,0,2022-12-08
6,376170.0,1,1,2023-02-23
19,,1,0,2023-01-31
0,,1,0,2023-01-10
5,28890.0,0,0,2023-01-08
1,,1,1,2022-11-01
11,871660.0,1,0,2022-11-26
5,113980.0,1,1,2023-01-15
29,147320.0,0,2,2022-12-24
9,56610.0,0,1,2023-02-04
7,27200.0,1,0,2022-12-04
1,8540.0,0,0,2022-11-13
9,,1,0,2022-12-27
10,77160.0,1,1,2022-11-21
11,67900.0,0,1,2022-12-12
5,37690.0,1,0,2022-11-06
16,352620.0,0,2,2022-12-11
14,103470.0,1,2,2022-12-16
4,,0,0,2023-01-22
4,23420.0,1,0,2023-01-18
25,161820.0,0,2,2023-01-05
7,26750.0,0,1,2023-01-07
5,38320.0,1,1,2023-02-28
20,250140.0,0,2,2022-11-14
30,181780.0,1,0,2023-01-28
11,480690.0,1,0,2023-01-22
10,,1,0,2023-02-14
18,143910.0,1,2,2023-02-24
22,150490.0,0,0,2022-11-22
28,430150.0,0,2,2023-01-29
14,,0,2,2022-11-25
14,59390.0,0,2,2023-01-22
22,165900.0,0,2,2022-12-08
17,415010.0,0,2,2023-01-15
26,181260.0,1,2,2023-01-30
3,20810.0,0,2,2023-02-27
17,,0,2,2023-02-26
7,321020.0,1,1,2022-11-02
22,115230.0,0,2,2022-12-15
15,,0,2,2022-11-05
31,194860.0,0,2,2023-02-17
30,166670.0,1,2,2022-11-30
3,20580.0,1,2,2023-01-26
20,,1,2,2022-11-10
16,737710.0,1,2,2022-12-13
10,67480.0,1,1,2022-12-28
0,428780.0,0,1,2023-02-06
0,,1,2,2023-02-13
5,304270.0,1,1,2022-12-08
20,165460.0,1,2,2023-02-02
1,7230.0,1,0,2022-12-14
12,47580.0,1,1,2023-02-26
5,23160.0,0,0,2023-01-29
3,,1,1,2022-12-21
4,21120.0,0,0,2022-12-26
7,,0,1,2022-12-10
0,14800.0,0,0,2022-12-21
19,,0,0,2023-01-11
0,0.0,0,0,2022-12-23
30,219940.0,0,0,2022-12-16
6,53590.0,0,0,2023-02-17
25,206880.0,1,0,2022-11-10
8,77360.0,1,1,2022-12-17
4,34550.0,0,2,2022-12-12
29,135380.0,0,2,2022-12-30
6,,0,1,2023-02-13
28,213640.0,1,2,2022-11-22
3,,0,0,2023-02-23
5,37720.0,1,0,2023-02-03
23,561870.0,1,0,2023-02-21
8,39980.0,1,0,2022-12-02
13,235280.0,1,2,2022-11-04
9,896870.0,1,1,2022-11-05
21,146690.0,0,2,2022-11-30
16,137830.0,1,2,2023-01-31
30,124850.0,0,2,2022-12-16
7,27860.0,1,1,2023-01-06
28,213580.0,1,2,2022-11-02
22,91840.0,0,2,2023-02-18
15,107640.0,0,2,2022-12-11
15,,0,2,2023-02-16
26,207600.0,0,2,2022-11-11
16,135990.0,0,2,2023-02-03
31,,0,2,2022-11-16
10,,0,1,2022-11-24
13,88480.0,0,2,2023-02-07
8,26990.0,1,0,2023-01-25
22,181640.0,1,2,2022-11-11
22,82930.0,1,2,2023-01-15
20,,1,2,2022-11-11
31,168720.0,1,2,2022-12-04
2,10740.0,0,1,2023-02-05
28,177960.0,0,2,2022-11-26
25,,1,2,2023-01-23
12,83730.0,0,1,2022-11-04
18,375560.0,0,2,2023-02-10
25,,1,0,2023-01-03
27,180190.0,0,2,2023-01-01
3,21620.0,0,0,2023-01-11
23,,0,2,2022-11-19
31,265340.0,1,2,2023-02-07
17,114920.0,1,0,2022-11-30
31,194770.0,0,2,2022-11-14
31,564520.0,0,0,2023-02-02
12,51150.0,0,1,2022-11-16
16,66890.0,0,2,2023-01-29
25,232500.0,1,0,2023-02-28
24,87680.0,1,2,2022-11-25
16,80760.0,1,2,2022-11-02
26,255790.0,1,0,2023-02-26
24,,0,0,2022-11-23
28,241490.0,0,2,2023-01-16
23,,1,0,2022-11-21
8,31300.0,0,1,2022-11-12
8,57240.0,1,0,2022-11-30
9,33900.0,0,0,2023-02-10
3,16000.0,0,0,2022-11-02
18,,0,2,2022-12-01
20,447170.0,1,2,2022-12-14
6,28150.0,1,1,2022-11-17
3,10540.0,0,0,2023-01-28
3,429180.0,0,0,2022-12-13
25,170540.0,0,2,2022-11-02
16,146870.0,0,2,2022-11-13
1,3620.0,0,0,2023-01-17
31,197510.0,0,0,2022-12-29
0,,1,0,2022-12-09
17,135400.0,0,0,2022-12-16
25,425800.0,0,2,2023-01-26
2,16710.0,0,1,2023-01-28
29,257960.0,0,2,2023-02-25
28,120650.0,1,2,2022-12-13
8,36330.0,0,1,2022-11-22
15,88260.0,1,0,2022-11-04
12,75790.0,1,0,2022-11-01
23,119650.0,0,0,2023-01-19
7,32360.0,1,1,2022-12-10
23,164590.0,0,2,2022-12-23
25,140920.0,0,0,2023-02-09
14,90880.0,0,0,2023-01-30
7,39730.0,1,1,2023-01-10
16,59200.0,0,2,2023-01-09
7,58410.0,0,0,2023-02-12
25,177880.0,1,2,2022-11-17
24,225920.0,0,0,2022-11-06
14,,0,2,2022-12-15
28,,1,2,2023-02-28
24,106620.0,0,2,2023-02-26
14,56930.0,0,2,2022-12-15
22,520370.0,1,2,2023-01-21
21,639600.0,0,0,2023-02-12
6,45940.0,0,1,2022-12-18
4,27200.0,0,2,2022-11-15
23,172170.0,0,2,2022-11-27
15,591020.0,1,2,2023-02-03
25,179840.0,1,2,2022-12-23
3,,1,0,2023-01-09
21,136880.0,1,0,2022-12-13
9,,0,1,2022-11-23
6,511670.0,1,1,2022-12-16
9,48580.0,0,1,2022-12-18
5,40480.0,1,1,2022-12-30
11,98740.0,1,0,2022-11-10
0,0.0,0,1,2022-11-27
21,,1,2,2023-01-30
12,93360.0,0,1,2023-01-16
8,,1,1,2023-01-03
29,235750.0,0,2,2022-11-23
26,,0,0,2023-02-25
31,114960.0,1,2,2022-12-28
11,38900.0,1,1,2022-12-10
1,7000.0,0,2,2022-12-20
7,60210.0,0,0,2022-11-21
6,,0,1,2022-11-07
23,175420.0,0,2,2022-11-23
25,,0,2,2023-02-10
27,,1,2,2022-11-16
27,183190.0,0,2,2022-12-26
23,766460.0,1,2,2023-02-02
19,72770.0,0,2,2023-01-25
19,184520.0,1,0,2023-02-03
18,63380.0,0,2,2022-11-04
1,5800.0,0,0,2022-12-18
8,29270.0,1,1,2023-01-05
27,,0,0,2022-12-28
3,14170.0,1,0,2023-02-10
31,,1,2,2022-11-16
30,242240.0,1,2,2022-12-27
25,190710.0,1,2,2022-11-16
5,,1,0,2023-02-26
17,71790.0,0,2,2022-12-26
13,,1,2,2023-01-05
23,122580.0,0,2,2023-01-24
24,849820.0,0,2,2023-02-18
16,62060.0,1,2,2022-11-09
4,14170.0,0,1,2023-01-17
11,91180.0,1,1,2023-01-09
12,95250.0,1,1,2022-11-30
0,0.0,0,2,2023-01-26
9,345670.0,1,0,2023-02-02
3,14030.0,1,1,2022-12-01
21,99720.0,1,2,2023-01-26
27,,1,2,2023-01-19
15,838130.0,0,2,2022-12-09
27,,0,2,2022-12-01
4,28740.0,0,0,2023-01-09
11,64310.0,0,1,2022-11-17
14,497210.0,0,2,2023-02-13
4,23580.0,1,0,2022-11-09
2,18120.0,1,1,2022-11-14
4,14310.0,1,0,2023-02-13
17,235890.0,0,2,2022-12-09
16,593860.0,1,2,2022-11-06
0,0.0,0,0,2022-11-05
21,,1,2,2023-02-26
7,,0,0,2022-12-02
4,531400.0,0,0,2023-01-14
5,25640.0,1,0,2023-01-16
29,561770.0,0,2,2022-11-01
0,281720.0,1,2,2023-02-24
14,79580.0,0,0,2022-11-14
27,,0,0,2022-12-16
5,38130.0,0,1,2022-11-27
15,43430.0,1,2,2023-01-15
1,764460.0,1,0,2022-12-29
7,32500.0,0,0,2023-01-19
1,,0,0,2022-12-01
6,,1,0,2022-11-09
8,50790.0,0,1,2022-11-12
6,,0,0,2023-01-26
1,8800.0,1,0,2022-11-14
0,0.0,0,0,2022-11-29
7,47940.0,0,1,2023-01-16
13,110640.0,0,2,2023-01-07
0,0.0,1,0,2023-02-13
10,81350.0,0,0,2023-01-18
5,,1,1,2022-11-24
17,,0,2,2022-12-01
21,,1,2,2022-12-18
24,136640.0,1,0,2023-02-01
20,154770.0,0,2,2023-01-13
2,,1,0,2023-02-19
30,132940.0,0,0,2023-01-03
28,143800.0,0,0,2022-12-02
31,336220.0,0,0,2022-11-19
26,,1,0,2023-01-03
0,0.0,1,0,2022-11-29
13,,1,2,2022-12-03
14,,0,2,2023-02-07
26,172310.0,1,2,2022-11-20
22,137860.0,1,2,2022-12-29
26,,0,2,2022-12-17
17,146630.0,1,2,2022-12-13
11,456490.0,0,0,2022-11-01
30,126990.0,1,2,2022-11-25
21,300580.0,1,2,2022-11-13
29,,1,0,2023-01-14
23,75590.0,0,2,2022-12-30
28,150500.0,1,2,2023-02-11
17,92110.0,0,2,2023-01-12
7,30150.0,0,1,2022-11-19
6,44670.0,0,0,2023-01-31
5,19990.0,1,0,2022-11-15
3,,1,0,2023-02-03
23,98420.0,0,0,2022-11-07
31,172270.0,0,0,2023-01-29
25,161280.0,0,2,2023-01-11
8,61350.0,0,1,2022-11-03
19,132930.0,0,2,2023-01-14
6,42190.0,0,1,2022-11-11
25,183350.0,1,0,2022-11-12
7,28110.0,0,0,2023-01-22
22,112010.0,0,2,2022-11-06
7,,1,1,2022-11-23
4,,1,0,2022-12-11
25,136550.0,1,0,2023-01-21
12,94980.0,0,1,2023-01-08
11,,0,1,2023-02-20
13,117720.0,0,2,2023-01-14
24,189530.0,1,2,2022-11-01
13,79830.0,0,2,2022-11-11
30,188230.0,1,2,2023-01-17
31,266810.0,0,0,2022-11-04
26,,1,0,2022-11-15
20,,0,0,2023-01-24
30,271450.0,1,2,2023-02-21
5,40990.0,0,1,2023-02-24
12,,0,1,2022-11-18
12,62000.0,0,1,2023-01-10
15,119930.0,1,2,2023-01-11
11,44140.0,1,1,2023-01-14
9,60190.0,0,1,2023-01-19
7,344670.0,0,1,2023-02-15
23,149320.0,0,2,2022-11-09
29,156010.0,0,2,2023-01-21
17,,0,2,2023-01-03
31,415670.0,1,2,2022-12-14
10,212110.0,0,1,2023-02-21
6,22090.0,0,1,2023-02-15
23,88400.0,0,2,2023-01-29
26,184490.0,0,2,2023-01-11
22,176570.0,0,2,2022-12-17
12,43780.0,0,0,2022-12-21
12,65700.0,0,0,2022-12-27
23,135640.0,1,2,2022-11-16
23,125950.0,0,0,2023-01-29
9,60100.0,1,0,2023-01-24
18,118490.0,0,0,2023-02-01
26,,1,0,2022-11-16
25,232210.0,0,0,2022-12-14
18,492410.0,0,2,2022-11-21
15,108470.0,0,2,2022-12-11
2,17170.0,1,0,2023-01-11
3,23280.0,0,0,2023-01-26
0,0.0,1,2,2022-12-08
17,73690.0,0,2,2022-12-30
4,24720.0,0,1,2022-12-14
4,,1,0,2023-01-15
10,80050.0,1,1,2023-01-13
2,10340.0,0,0,2023-01-28
27,149740.0,1,2,2023-01-24
16,87150.0,1,2,2022-11-24
22,173220.0,1,2,2022-11-01
17,106280.0,0,2,2022-12-10
31,251340.0,0,2,2022-11-29
26,182300.0,0,2,2023-02-05
9,32630.0,0,1,2022-11-25
4,316090.0,1,1,2023-01-17
29,201840.0,1,2,2022-11-15
27,248360.0,0,2,2023-01-20
12,68320.0,1,1,2022-12-20
0,0.0,0,0,2023-01-24
20,158500.0,0,2,2023-01-09
7,32940.0,1,0,2022-11-29
23,116550.0,1,2,2023-01-25
13,471130.0,0,0,2023-01-11
7,55260.0,0,1,2023-02-22
15,52500.0,1,0,2023-01-20
30,,0,2,2023-02-06
24,124450.0,0,2,2023-02-19
