ids,ages,orders,purchases,bookmarks,replies,ratings,period
58480,35,92,6599396.0,5,8,0,31
10809,28,86,8258545.0,2,37,43,6
34755,39,66,2918536.0,2,28,88,19
47518,43,37,299999.0,3,23,55,26
22354,33,67,660079.0,7,17,24,12
42895,44,52,6490746.0,3,39,67,23
48965,19,51,742932.0,4,21,42,27
67132,28,88,8730587.0,3,20,47,36
18564,37,45,1649116.0,7,7,18,10
36902,25,99,6368683.0,8,24,47,20
9632,42,19,673843.0,7,39,58,6
1719,29,63,5971485.0,12,39,59,1
46082,28,86,2823229.0,5,35,128,25
19478,49,75,3989517.0,0,31,97,11
37126,27,19,263304.0,8,28,80,20
11419,40,56,1379324.0,0,4,6,7
3264,31,32,293201.0,6,4,7,2
56863,47,12,135448.0,12,33,71,31
56325,31,24,373280.0,10,17,66,30
1180,31,74,3543461.0,3,21,37,1
43940,32,82,4146260.0,10,30,56,24
53474,28,65,4560557.0,1,11,17,3
38008,21,87,4193280.0,1,2,2,21
64871,26,63,3019591.0,3,28,0,35
43386,41,82,8165804.0,3,0,0,24
43145,19,8,315845.0,9,12,27,34
36511,22,29,1126091.0,10,23,69,20
19168,35,67,4740618.0,7,4,6,11
29666,33,86,300000.0,8,18,57,16
9651,37,11,1035991.0,9,10,19,6
3243,25,70,3338121.0,10,18,52,2
31338,50,75,175066.0,3,10,21,17
66100,21,32,1610083.0,5,14,14,35
69854,18,80,236641.0,0,12,25,37
60802,43,82,5332625.0,8,14,22,33
6511,51,50,129033.0,8,32,113,4
57639,31,24,2172013.0,10,38,121,31
33593,19,94,4445497.0,4,36,90,18
37626,22,82,5254375.0,0,1,0,20
51236,31,13,1181662.0,4,12,39,28
69113,35,19,2278278.0,5,24,45,37
36876,29,75,597729.0,0,34,36,20
33753,27,53,4089950.0,2,17,35,19
17781,30,11,536099.0,6,20,79,10
38950,26,1,77945.0,9,23,63,21
2626,43,44,3575602.0,5,30,80,2
53961,52,70,2802906.0,12,2,5,29
70235,36,69,300002.0,3,38,53,38
35123,48,56,461276.0,0,33,123,19
66816,45,32,4009580.0,5,35,10,36
17934,18,51,2976739.0,2,15,28,10
11234,25,79,490481.0,7,16,39,7
65647,41,3,285519.0,11,2,2,35
59173,29,92,6229662.0,12,12,0,32
3639,40,18,918469.0,2,31,81,3
72076,46,71,571744.0,5,26,49,39
16283,54,11,741130.0,4,18,49,9
16895,37,25,323387.0,6,7,7,10
18368,26,25,79342.0,11,19,61,10
8165,40,99,8905195.0,5,6,7,5
37362,18,20,3264371.0,7,12,20,20
42124,21,14,880176.0,11,32,94,23
4784,43,69,3711126.0,11,29,63,3
20440,39,74,299999.0,0,5,88,11
60832,24,93,413273.0,3,4,7,26
67825,30,42,3855232.0,2,35,108,36
19559,24,80,4910763.0,0,23,50,11
28983,39,53,9005622.0,0,4,6,16
36708,24,26,3325011.0,4,5,16,20
23284,36,8,300109.0,11,11,32,13
28967,47,85,161227.0,6,17,22,16
60698,36,13,2240906.0,0,17,18,33
35733,23,88,9280245.0,2,27,51,20
27520,27,7,229121.0,2,22,37,15
74842,27,9,646885.0,4,25,42,40
73388,27,74,720564.0,12,30,59,39
6180,41,21,791495.0,3,11,18,4
8013,18,24,2562407.0,1,4,9,5
17598,27,11,39642.0,0,19,52,36
59588,29,61,3428691.0,7,18,36,32
12525,31,89,5159062.0,7,17,53,7
46768,25,89,1309341.0,5,37,49,25
18659,34,13,,4,9,10,11
11696,46,91,6527512.0,11,25,0,7
69397,20,34,2640840.0,0,25,96,37
19348,45,66,10681276.0,0,28,51,11
52765,29,60,2177698.0,7,18,67,32
67060,40,15,1139684.0,12,5,14,36
40560,34,14,423144.0,7,12,43,22
51017,25,98,5340146.0,9,31,39,28
38128,21,9,1242593.0,3,28,33,21
53816,32,6,299999.0,4,20,69,29
63421,23,74,3385679.0,6,16,73,34
67721,32,92,,4,18,32,36
4740,39,32,393166.0,11,9,10,3
42316,35,59,1506223.0,0,30,32,23
15609,38,67,2601823.0,9,31,88,9
13190,26,54,7215091.0,11,22,41,8
27820,26,75,4064116.0,7,15,42,3
53242,46,45,5831406.0,5,37,49,29
12313,40,97,6370926.0,7,2,3,7
13053,22,54,2003178.0,12,39,12,8
69611,25,4,,11,37,0,37
50659,40,27,1240095.0,7,0,0,27
71415,52,31,2019859.0,10,20,24,38
72561,30,96,5128871.0,11,0,62,39
50137,42,64,857933.0,6,27,37,27
69791,43,98,109384.0,3,11,26,37
34053,24,9,709940.0,7,3,6,19
65597,37,60,2295273.0,4,18,55,10
45128,25,87,445723.0,9,26,2,25
36867,45,22,2228956.0,4,35,92,20
8928,39,68,2624422.0,10,37,0,6
13123,45,31,350377.0,12,4,4,8
36887,25,94,2777333.0,0,30,76,20
47634,38,41,2817720.0,12,9,34,26
51137,40,24,300000.0,6,4,12,28
47928,18,93,4526806.0,6,2,6,26
29887,21,81,2818074.0,2,27,29,16
24087,28,65,4877165.0,6,1,3,13
34485,26,14,1175022.0,8,16,59,31
36351,25,56,7592057.0,5,35,134,20
23135,29,13,300000.0,1,35,29,13
57637,35,48,5655067.0,5,22,65,31
24742,37,94,299999.0,0,9,17,14
29575,44,88,8629318.0,12,20,52,16
59611,54,72,5197854.0,0,1,3,32
7732,41,18,1359959.0,11,5,19,5
71954,33,22,987865.0,2,28,102,38
44678,33,2,186376.0,2,36,75,24
1338,26,85,3594791.0,7,32,42,1
62599,27,46,5766344.0,11,30,37,34
66181,30,1,33729.0,0,0,0,35
33065,19,18,1392178.0,5,10,65,18
35201,27,78,6060577.0,2,36,50,19
59282,20,37,1498750.0,12,36,64,32
5499,41,34,1872072.0,3,20,29,4
2995,25,45,3528780.0,7,27,10,2
48473,43,11,589325.0,11,36,88,26
68546,39,50,3656340.0,0,30,22,37
46611,54,78,4210963.0,5,34,69,25
35838,42,16,1584984.0,6,19,51,20
34062,42,35,300000.0,0,34,56,19
57227,35,99,127687.0,1,18,30,31
18960,26,99,5443263.0,2,24,35,11
62721,20,63,10003998.0,12,28,50,34
13178,23,85,2736589.0,12,16,51,8
12768,24,1,83604.0,1,6,12,8
19211,38,77,2174921.0,3,39,128,16
47659,41,64,5310969.0,6,29,43,26
51863,32,65,864465.0,11,3,4,28
2913,40,40,299999.0,6,14,0,2
46794,22,68,5220945.0,1,25,71,25
69662,35,19,1083824.0,2,18,19,37
71694,18,62,2288905.0,11,24,66,38
73064,40,56,1687747.0,3,23,63,39
58155,38,43,1634779.0,4,0,0,31
42301,45,88,4242410.0,1,7,25,23
66977,42,2,105800.0,10,38,64,36
42892,34,38,1315830.0,7,21,55,40
30632,30,85,300000.0,11,39,82,17
41497,43,25,384034.0,1,13,21,23
60474,44,26,1200276.0,5,33,79,33
61282,35,83,4121003.0,8,21,0,33
16641,44,65,6386655.0,7,36,97,9
36245,52,59,299999.0,11,37,124,20
777,44,77,3009513.0,8,6,14,1
75406,44,51,2749823.0,12,24,83,40
20417,18,9,467825.0,5,34,133,11
2912,31,76,6940077.0,1,13,42,2
18453,24,73,4681187.0,10,8,16,10
47114,37,15,362261.0,5,31,70,26
33293,29,75,4016035.0,11,30,61,18
43704,49,50,1563549.0,9,4,15,24
15918,33,54,5148165.0,5,22,42,9
15651,18,67,800199.0,12,11,29,9
12972,21,16,300000.0,4,19,34,8
74983,19,50,5891033.0,2,27,45,40
49650,41,63,2696430.0,5,27,62,27
74083,36,18,1087407.0,4,34,59,40
28770,33,85,299999.0,4,18,53,16
33964,24,55,2659140.0,2,10,34,19
36720,29,83,7075807.0,3,10,16,20
34258,19,50,4980053.0,9,5,11,19
41346,43,87,2645080.0,6,33,56,23
15314,24,67,300000.0,0,7,20,9
67283,28,15,1179227.0,4,5,15,36
36489,33,21,1065130.0,4,26,66,20
1968,31,50,3199002.0,8,28,100,2
34637,32,75,299999.0,2,30,93,19
5010,43,55,4813378.0,3,11,31,3
71406,35,84,11025383.0,10,32,82,38
67412,30,30,2925317.0,3,9,24,36
53089,43,24,845139.0,5,7,11,29
63125,40,70,378217.0,8,16,54,34
36846,53,49,1580902.0,0,38,120,20
71768,53,30,1290431.0,7,34,36,38
47754,24,70,953559.0,8,21,62,26
54370,30,72,387364.0,8,10,39,29
9062,29,21,939803.0,10,30,0,6
11147,27,89,6441360.0,4,17,46,7
8863,40,81,219984.0,9,17,54,5
11578,44,17,1320561.0,9,16,16,7
5557,49,66,1260964.0,3,19,42,4
1830,25,56,3000044.0,3,15,22,4
68577,50,65,558429.0,8,5,12,37
34845,53,78,4156196.0,1,2,7,19
56878,43,1,,1,2,0,31
11709,22,82,,0,1,2,7
48353,25,51,4458386.0,1,33,123,26
34412,39,27,2647078.0,6,1,3,19
36354,32,67,579548.0,8,20,57,20
42943,38,1,,0,21,47,23
34510,21,10,279908.0,5,12,26,19
71791,37,28,300002.0,6,4,4,38
26100,33,34,299999.0,6,39,63,15
31921,22,6,283073.0,10,10,35,18
68042,24,72,203570.0,0,3,6,36
43089,25,92,6531086.0,4,12,0,23
32237,41,10,655934.0,7,22,74,18
2641,26,9,353825.0,8,1,3,2
65876,22,33,4234052.0,0,33,85,35
16378,41,4,123678.0,0,13,49,9
49097,37,73,5919434.0,7,13,43,27
56209,23,55,3550032.0,0,30,112,32
56424,19,55,3431587.0,9,28,76,30
1330,18,62,414495.0,7,10,29,1
47254,38,43,3927992.0,0,16,48,26
16530,44,43,1529672.0,12,19,44,9
37140,23,44,299999.0,11,29,32,20
45927,23,91,5781734.0,7,39,76,2
40920,35,8,254819.0,0,31,57,22
43937,30,47,2649930.0,10,27,99,24
9810,44,73,5994047.0,4,4,10,6
45842,18,40,1599789.0,9,9,11,25
40933,37,69,7748633.0,8,16,28,22
8642,26,91,4750934.0,9,31,79,5
23088,18,22,1411631.0,5,19,43,13
74653,23,67,4707254.0,9,3,0,40
20248,24,33,1899965.0,1,18,60,11
50956,42,74,9501083.0,3,0,0,28
13962,34,89,7554623.0,10,28,40,8
50307,32,51,916863.0,4,29,55,27
21560,40,12,109188.0,2,17,67,12
74162,41,22,1759086.0,12,24,53,40
9253,25,10,991784.0,1,36,80,6
73846,22,89,1590771.0,3,24,91,39
8034,23,79,49880.0,8,4,5,5
73792,35,48,283219.0,12,11,93,39
39913,35,36,49761.0,10,31,82,22
43627,43,20,1998147.0,0,17,0,24
74388,43,96,7360911.0,8,37,142,40
44390,36,39,4622866.0,4,34,124,24
39821,34,26,1143527.0,7,25,63,22
26451,53,80,12100612.0,8,2,4,15
709,37,9,796872.0,6,15,16,1
18280,25,7,84923.0,2,33,43,10
17064,33,44,1751081.0,10,26,45,10
37782,20,35,796776.0,12,33,71,21
35731,42,29,2439239.0,4,32,35,20
73962,37,26,787889.0,7,39,102,40
10703,50,36,3502550.0,7,12,29,6
60626,47,33,1964590.0,7,9,35,33
27609,35,44,3268488.0,12,9,9,15
13894,33,69,6022060.0,11,24,41,8
65721,35,58,2885010.0,9,10,39,35
45865,30,76,2761602.0,5,0,0,25
54760,36,71,3570283.0,11,13,43,30
56038,22,25,886631.0,7,18,18,30
4507,48,8,920001.0,7,38,42,3
71579,18,69,5627636.0,8,7,13,38
38937,38,54,3957988.0,11,10,12,21
36542,36,73,3948150.0,5,38,52,10
64640,31,49,475246.0,3,22,73,35
43788,24,42,2944992.0,5,8,27,24
7091,21,57,1200517.0,12,24,79,4
63734,42,67,256977.0,2,20,75,34
54502,48,30,2307519.0,4,24,83,29
59300,30,7,554858.0,9,29,54,32
58825,52,92,300000.0,12,23,77,32
33191,40,50,4501860.0,6,25,39,18
60820,23,39,309825.0,12,32,51,33
20692,36,18,1508075.0,3,29,68,12
40991,24,68,300000.0,5,20,79,22
65437,36,67,2783173.0,11,37,134,35
68300,34,46,4532453.0,0,29,33,26
24567,18,8,295755.0,9,25,17,14
4424,33,3,171664.0,10,27,102,3
71096,31,71,6115016.0,7,15,23,38
42168,28,13,299999.0,7,22,87,23
1197,32,69,5503195.0,2,34,35,1
17455,49,64,2140871.0,7,26,103,10
73295,30,31,141638.0,0,5,6,39
14375,38,90,3507676.0,1,33,0,8
52463,39,73,4894769.0,0,4,13,28
11672,21,88,6332590.0,10,20,64,7
22175,23,75,2962079.0,7,36,54,12
73768,42,90,16999355.0,8,26,43,39
46568,40,42,300000.0,1,27,44,25
58869,49,88,7176101.0,6,5,0,32
41943,45,76,13220240.0,0,19,68,23
59503,36,72,6326948.0,11,1,3,32
838,39,88,4682576.0,7,30,116,14
32653,42,76,5238249.0,3,37,134,18
11507,36,94,9058018.0,3,27,75,7
61335,37,57,3680083.0,9,21,46,33
68017,40,56,5228799.0,8,29,88,36
7575,40,68,4251556.0,9,28,0,5
37038,22,63,9607587.0,12,33,113,20
21131,25,15,613811.0,11,10,33,12
70103,18,13,1597913.0,2,36,81,38
71986,39,32,2354206.0,11,15,55,39
28340,31,54,2896835.0,9,24,25,16
56941,24,42,48628.0,1,34,102,31
1739,32,14,770879.0,8,36,134,1
28676,21,41,1615102.0,7,27,71,16
7769,39,71,1076195.0,6,24,81,5
35222,37,42,300001.0,7,7,16,10
4575,25,24,2507903.0,5,9,56,3
56586,38,91,4189160.0,2,2,7,31
69169,35,94,9325578.0,7,27,48,37
43919,26,99,6011708.0,5,28,39,24
45624,39,32,2446853.0,11,6,18,25
65629,25,28,2058785.0,2,24,64,35
51648,27,37,1851865.0,6,18,34,28
47359,19,54,3305504.0,2,14,52,26
55981,29,67,4309339.0,8,4,10,30
74801,31,2,134058.0,11,36,0,40
72259,35,77,4901676.0,0,31,112,39
31777,31,13,860904.0,3,23,67,17
61944,37,48,205735.0,8,31,33,33
18953,32,25,1953155.0,7,17,43,11
30132,22,37,781538.0,11,36,89,17
9646,30,80,6720321.0,11,27,65,6
33946,23,13,708234.0,6,3,9,19
6509,21,64,8251029.0,12,8,29,4
1566,39,85,4567490.0,8,21,70,1
42368,27,52,300000.0,9,19,41,23
11367,38,21,1886937.0,4,37,121,7
41681,38,53,2838878.0,5,37,72,23
35510,32,79,7403218.0,5,1,107,19
51807,42,9,310914.0,5,35,139,35
68631,38,18,466689.0,4,39,135,37
46345,44,37,2505847.0,6,35,64,25
68676,29,59,10213193.0,5,34,128,37
25228,52,95,7260442.0,8,10,14,14
5395,31,92,3232533.0,12,30,63,4
65409,39,38,2356735.0,9,27,29,35
25481,24,62,300000.0,2,16,19,14
73149,34,75,5030777.0,3,14,50,39
3424,34,20,766628.0,3,30,99,2
64857,19,77,3621730.0,3,2,2,35
18466,23,60,3256531.0,8,31,88,10
65654,19,89,7909841.0,1,35,91,35
12343,29,12,642325.0,12,30,40,7
3229,36,41,6187832.0,7,2,7,2
7316,26,61,299998.0,4,20,55,5
19598,32,62,8152851.0,12,16,27,11
44895,33,82,5795507.0,0,11,0,3
20574,29,35,3643912.0,9,26,62,12
49592,21,4,434691.0,6,22,58,25
43778,18,38,3276592.0,11,28,70,24
47418,27,3,217969.0,7,26,85,26
51784,30,46,3679398.0,10,29,55,28
20367,20,48,918982.0,10,14,51,11
39178,19,20,30316.0,9,7,0,21
46735,41,13,1436010.0,2,15,20,25
14055,21,1,87944.0,1,25,58,8
61941,35,53,1998502.0,6,35,74,33
1102,40,84,9343912.0,6,4,8,1
7885,43,62,5103264.0,3,36,67,5
809,48,80,2601274.0,1,38,111,1
73501,27,49,1426683.0,6,39,119,39
9264,25,43,1872167.0,0,28,58,6
24665,44,6,300000.0,1,21,62,14
53765,41,79,2451945.0,9,36,72,29
33186,31,14,1215612.0,2,14,16,18
14564,24,6,469035.0,6,24,82,9
48204,18,14,1402509.0,5,8,12,28
30336,34,44,3132595.0,0,20,53,17
39698,21,37,1478239.0,10,19,38,22
18257,40,43,2762062.0,12,1,1,10
1685,33,52,418486.0,9,14,48,1
38149,31,24,2178323.0,2,13,18,21
66385,19,44,4012388.0,6,39,72,36
31860,38,65,6308571.0,8,39,104,28
72247,18,12,669705.0,9,11,13,39
12760,37,16,281991.0,8,2,4,8
19012,44,79,5902820.0,2,10,31,11
72251,37,96,17203661.0,1,24,45,39
52341,42,11,516830.0,11,9,18,28
55500,39,9,813243.0,2,10,37,30
68293,42,51,3129985.0,5,23,29,37
17061,26,74,948073.0,6,23,38,10
29056,19,60,4827623.0,6,37,76,16
19162,37,74,2430384.0,9,34,0,11
13931,32,16,299999.0,3,29,111,8
56123,18,47,4251372.0,11,20,73,30
26213,40,1,74909.0,9,16,49,15
8269,27,19,1373442.0,11,3,8,5
40816,27,30,193256.0,8,19,24,9
25054,25,13,1935985.0,0,8,0,14
12229,37,35,1342348.0,0,12,0,7
68951,19,54,2705331.0,11,32,116,37
9975,43,83,833590.0,10,22,66,6
11695,36,96,5138105.0,8,22,48,7
6867,20,48,164970.0,9,20,62,4
586,44,1,84791.0,10,20,57,1
66018,45,53,2026216.0,10,8,26,35
51525,26,88,1161983.0,7,13,38,26
43144,52,35,1122479.0,6,24,81,24
74898,27,56,4910303.0,7,27,107,40
67501,35,14,836526.0,1,0,35,36
73503,19,26,1991570.0,3,30,24,39
11033,38,27,876605.0,7,32,108,7
50844,39,96,6682356.0,12,28,78,28
46514,23,96,5255289.0,12,28,100,25
19521,32,56,553204.0,10,6,45,11
63402,26,85,781721.0,5,22,75,34
48796,34,37,2438256.0,10,24,51,27
4307,24,8,650583.0,7,17,51,3
19553,28,58,,10,17,33,11
60173,29,56,1527507.0,8,30,23,32
10073,39,61,1832650.0,12,17,48,6
62639,28,94,5455420.0,12,26,84,34
35145,37,15,1168689.0,11,21,59,19
29090,24,22,2012406.0,6,31,60,28
16330,23,82,5262711.0,7,27,85,9
2234,37,1,55760.0,11,25,49,2
3383,21,40,3052527.0,3,6,19,2
72843,44,46,1740001.0,12,0,0,39
27208,49,45,4286760.0,8,7,112,15
9192,21,64,3637841.0,6,3,7,6
26594,25,59,5562772.0,10,12,43,15
25781,43,6,312837.0,10,2,2,14
33721,23,53,1266150.0,6,13,5,19
10853,35,91,153600.0,11,39,79,10
3670,51,90,3160508.0,8,13,49,3
1266,49,63,4967884.0,7,38,43,1
64377,26,9,788490.0,6,5,16,35
8870,34,20,300000.0,2,19,73,5
19697,19,71,10679160.0,12,8,22,11
43233,43,58,136409.0,4,30,117,24
16956,25,76,6881170.0,8,25,70,10
2467,42,59,3974556.0,6,9,28,2
47633,34,51,2195209.0,4,23,27,26
43532,33,25,1698210.0,11,7,22,24
32429,42,81,3690960.0,6,25,39,18
38024,44,47,1909194.0,10,32,98,21
22258,44,89,5409253.0,9,4,6,12
800,41,37,3446168.0,11,20,33,1
4698,29,84,3650830.0,7,8,10,27
14350,33,54,3987098.0,2,22,74,20
47065,21,65,3784894.0,10,33,90,26
21496,29,99,7679416.0,5,3,5,12
18332,38,97,7718606.0,11,34,126,10
56823,23,85,4513935.0,9,31,88,31
18992,28,77,6340871.0,2,26,27,11
49184,42,16,173591.0,6,38,112,27
39181,38,9,625513.0,6,37,115,21
35353,39,45,214503.0,10,0,0,19
21667,34,40,2792503.0,10,4,11,12
40426,30,24,2167412.0,0,4,4,22
67859,33,75,7320844.0,9,39,60,36
2916,25,21,1596402.0,2,31,24,17
14600,18,64,3541988.0,9,2,5,9
42876,41,33,2677258.0,7,31,38,28
20178,41,14,416900.0,5,14,19,11
36187,40,48,300000.0,8,12,42,20
40615,26,31,2549432.0,11,28,96,18
17158,32,31,3753135.0,12,18,27,10
37086,35,42,408854.0,9,18,67,20
53664,28,18,3241711.0,8,15,26,29
6962,33,2,150006.0,6,33,0,4
52394,34,85,299999.0,4,29,112,28
23318,27,61,3639011.0,6,14,25,13
16196,29,12,310371.0,10,35,42,9
28519,27,52,367743.0,11,17,34,16
6292,47,72,4147882.0,11,16,61,4
9747,39,11,840093.0,1,18,28,6
36848,21,24,1230952.0,5,32,0,20
41397,19,86,7943997.0,7,15,0,23
6427,21,11,300000.0,7,30,47,4
36102,24,46,2965019.0,5,6,23,20
53532,49,81,3433027.0,6,9,106,29
57973,32,94,7075368.0,10,3,3,31
37838,42,36,997770.0,10,28,67,21
38543,33,40,1767415.0,2,11,29,21
16958,24,59,6748527.0,6,38,43,10
33560,29,1,,8,5,18,18
58847,33,26,2540955.0,12,13,44,32
28801,21,46,2313024.0,2,37,52,16
11041,26,88,5201412.0,3,20,0,7
55577,20,79,3685196.0,5,27,107,30
65162,37,23,506156.0,11,18,59,35
18361,20,1,82293.0,6,14,27,10
16104,37,71,563953.0,7,30,73,9
68281,50,83,4382130.0,2,37,81,37
47682,23,54,1797781.0,9,2,72,26
43680,52,81,695241.0,8,26,29,24
31627,34,18,116267.0,11,13,14,17
38345,26,64,3066020.0,3,28,69,21
10281,20,51,5318273.0,9,33,108,6
72978,41,75,323220.0,5,30,80,39
70990,29,69,6992520.0,10,4,10,38
74048,35,62,3090322.0,12,14,45,40
14919,36,54,5046992.0,5,32,62,7
34262,42,88,6607443.0,4,6,22,19
54779,35,32,2869423.0,3,20,49,30
52274,42,78,10180079.0,1,17,49,28
7337,30,4,179691.0,3,5,9,5
45156,18,87,3808195.0,10,27,78,25
46605,40,7,354945.0,3,39,96,1
27893,41,42,4657773.0,6,1,3,15
53663,18,88,4328029.0,6,0,0,29
859,23,23,1430836.0,3,0,0,1
29309,32,31,380022.0,8,31,81,16
3224,29,68,5659620.0,11,38,83,2
73762,37,78,300000.0,7,16,49,39
3327,25,57,1159991.0,6,21,22,2
7485,20,61,2665333.0,1,39,63,5
59661,32,81,216479.0,2,8,20,32
54246,29,33,1474989.0,11,13,40,29
62737,44,84,1313507.0,1,22,29,34
46670,28,51,2664034.0,5,37,51,25
28933,48,86,3663042.0,2,32,41,16
1096,36,5,211095.0,8,20,63,1
73714,38,57,5095768.0,2,12,28,39
43164,25,83,2863309.0,9,13,26,24
15129,22,46,73718.0,10,10,21,9
27189,41,73,5392071.0,3,2,2,15
30902,18,26,169822.0,7,36,62,17
63336,31,99,5949685.0,6,6,19,34
42832,19,80,3033633.0,0,21,115,23
62441,43,77,740152.0,7,31,113,34
4539,37,81,1025344.0,11,15,21,3
50832,30,62,3812390.0,0,35,69,28
67273,32,11,299999.0,8,3,4,36
69265,38,46,2280185.0,7,32,38,37
28464,22,95,3591428.0,4,38,95,16
54969,32,86,,12,15,53,30
3662,23,2,122579.0,7,22,80,3
1965,46,87,300001.0,10,11,42,2
13511,44,97,5662506.0,12,34,125,8
23296,24,48,299999.0,0,27,71,13
27929,46,37,1852668.0,0,27,42,15
48737,35,86,381134.0,5,26,54,27
61189,18,71,6320752.0,7,16,35,13
70467,35,68,4418584.0,8,11,30,38
28891,49,21,1616515.0,1,3,10,16
24358,25,9,264477.0,7,33,71,14
14486,37,29,352751.0,7,12,13,10
3769,24,7,632912.0,3,31,78,3
14760,43,27,864299.0,11,23,45,9
74755,47,7,590950.0,3,13,21,40
30089,32,20,1983644.0,9,34,89,17
39716,33,31,220102.0,7,10,30,22
53270,37,22,2767935.0,3,16,20,29
29897,50,6,300001.0,5,2,6,37
27318,40,9,226361.0,5,33,120,15
62078,23,77,299999.0,3,19,49,33
56086,30,29,2614438.0,1,12,39,30
8043,19,23,1821732.0,10,14,31,5
69818,43,70,3032504.0,9,16,21,37
74201,42,34,1909637.0,12,5,11,40
64057,34,73,4355335.0,4,28,41,34
72337,21,60,191262.0,9,32,105,39
56192,45,33,2490860.0,5,35,99,30
69877,26,89,6436496.0,5,35,45,37
36380,33,55,1853228.0,4,29,49,20
15216,28,63,7860544.0,0,32,119,9
71461,45,18,753481.0,9,5,8,38
45115,43,94,3406598.0,0,37,53,25
65762,33,41,3783185.0,11,3,8,35
53488,33,79,5489615.0,1,3,3,29
23404,40,76,2974866.0,11,4,6,13
34122,50,56,737448.0,1,20,77,19
44244,31,59,4342139.0,4,12,27,24
6246,20,32,2357271.0,12,26,100,4
37068,35,80,5865495.0,7,39,76,33
47298,39,24,521574.0,6,17,29,26
52299,42,74,1084100.0,1,39,125,28
17035,44,23,1719178.0,8,32,115,10
12814,29,1,31134.0,0,24,69,8
65661,53,59,3164462.0,12,0,0,40
12939,31,14,533894.0,5,29,61,27
72216,34,79,6528020.0,2,5,10,39
57238,30,11,968829.0,4,5,5,31
75602,37,19,192129.0,3,23,23,40
70979,18,9,337422.0,11,36,108,38
61608,29,82,5722289.0,6,15,53,33
67052,39,84,300000.0,5,27,45,4
27080,28,95,7735986.0,9,24,82,15
64445,41,74,1364089.0,1,23,34,35
67196,35,86,3065392.0,10,7,24,36
24838,46,99,13283060.0,3,27,61,14
67103,25,49,3907962.0,0,22,34,36
29304,38,80,63593.0,12,26,82,16
61826,30,24,1661712.0,12,27,71,33
66089,39,35,299998.0,6,34,76,35
64487,23,40,5374195.0,12,6,10,35
6483,20,35,300001.0,11,34,80,4
30293,18,23,1277566.0,9,14,54,17
28736,46,71,11024847.0,5,35,84,16
35305,36,59,5365461.0,10,36,48,19
32572,39,29,300000.0,6,31,89,18
18366,20,10,585456.0,1,32,90,10
54866,44,7,524368.0,12,17,35,30
46083,34,42,3079500.0,0,23,84,25
72423,35,69,4468108.0,0,38,92,39
69515,18,77,6352609.0,1,18,37,37
71468,49,68,3420455.0,10,10,62,38
27462,32,48,3488303.0,4,10,39,15
73241,31,15,,3,5,10,32
55730,19,31,520717.0,3,4,12,30
69290,24,88,6762143.0,9,0,40,37
3404,43,73,3920051.0,7,23,70,2
42676,35,68,7164714.0,5,33,63,23
14599,27,23,2460328.0,4,39,100,9
55711,49,94,6350588.0,4,30,54,30
70005,38,17,1012473.0,0,14,48,37
1261,42,9,,9,38,84,1
63976,20,91,3052403.0,5,21,72,34
73756,44,16,1384729.0,4,16,17,39
64464,42,19,505595.0,3,16,58,35
3435,40,97,8296821.0,12,3,8,2
64825,39,91,2289393.0,2,3,10,35
55427,44,92,594366.0,4,7,15,30
32444,24,96,290456.0,4,33,60,18
48528,36,84,8036325.0,1,8,27,26
39156,20,20,2781704.0,3,36,75,21
12366,32,65,5503073.0,2,14,14,7
71915,37,74,3468072.0,5,37,51,9
51064,33,56,8374577.0,10,14,23,28
41812,50,33,191148.0,8,37,93,23
71327,43,23,2995904.0,0,3,3,38
37060,38,40,5110383.0,7,35,95,20
16666,29,69,6832453.0,12,28,27,10
28363,42,38,202097.0,8,30,57,16
33041,43,26,2469619.0,6,20,75,18
54429,49,75,2978948.0,9,19,0,29
16601,45,32,841620.0,10,5,101,9
67917,35,40,300000.0,1,11,32,36
67461,22,41,300001.0,0,17,50,36
43688,30,40,2068787.0,12,18,43,24
45825,18,6,128753.0,0,4,11,25
56509,39,33,643437.0,1,24,55,30
5079,50,24,2072807.0,4,30,78,3
56518,39,50,4337637.0,3,22,55,30
23884,26,36,3012146.0,3,6,20,13
7052,25,56,4611841.0,5,35,129,4
10491,18,67,2448363.0,6,2,7,6
45395,33,62,5426045.0,7,11,17,25
13247,31,88,6108686.0,9,10,33,8
47088,34,70,1419961.0,2,28,66,26
9480,50,83,6999152.0,7,16,43,6
35562,30,55,4442495.0,2,39,148,19
44879,20,39,3854867.0,0,3,10,24
20561,25,97,7761815.0,10,12,29,12
38662,39,15,244631.0,3,2,5,21
44021,31,64,6017766.0,1,6,6,24
20675,37,21,299999.0,11,7,9,12
35658,39,43,1307823.0,5,28,111,20
10044,21,77,7477072.0,1,1,1,6
70777,41,16,1249286.0,5,33,45,38
56118,25,20,1066516.0,10,34,82,30
8202,42,4,299355.0,11,29,106,5
52133,34,95,15397101.0,11,3,9,28
73120,36,52,340078.0,11,20,21,39
72879,46,90,3805809.0,12,8,36,39
73470,37,16,128558.0,1,37,68,10
72641,19,36,2478827.0,5,35,0,39
66772,37,13,1372448.0,12,3,10,36
954,20,43,3894255.0,3,19,66,1
43096,19,95,6143576.0,2,32,103,23
56953,40,48,4299528.0,12,24,64,31
41210,27,56,2182323.0,4,38,70,22
16866,31,59,2284732.0,2,11,17,18
1091,23,42,1167467.0,4,39,132,1
