enrollment_code,gender,bonus,penalty,school_code
DTIANJ,F,2.7,1.0,NKHS
BKXOPR,F,2.6,1.0,SSHS
BUNAHI,F,0.2,1.5,MWHS
UJPAVI,F,1.5,0.0,SSHS
QJPWCF,F,1.9,0.5,NKHS
JOOVCB,M,2.1,0.0,HJHS
BWEEJY,F,0.9,2.0,PYHS
ZIXXOV,M,2.7,0.0,SSHS
IKDXFN,M,0.5,0.0,SSHS
SWIDRR,F,2.9,1.0,PYHS
YVLCCW,F,1.8,0.0,SSHS
KYUEMA,M,1.1,0.0,MWHS
APXQDG,F,2.7,0.0,MWHS
PRIYXJ,F,0.6,0.0,HJHS
FQWJNM,F,0.7,0.0,SSHS
LGYXZI,M,0.0,0.0,SWHS
BMFVWH,F,4.9,0.0,MWHS
ZLOXUX,M,1.2,0.0,MWHS
IQWTBQ,F,0.2,0.0,PYHS
JTEEWB,F,0.3,1.0,SWHS
RCJSCL,F,0.5,0.0,MWHS
TYXUOX,M,1.7,1.0,HJHS
QSFTPZ,M,0.0,0.0,HJHS
UXQQQB,F,-0.0,0.0,SSHS
QDFISA,M,0.2,0.0,NKHS
GXJZSY,M,1.1,0.5,SSHS
WOFTES,F,3.9,0.0,SWHS
XIXLBJ,M,1.5,0.5,NKHS
BLBYVR,F,0.5,0.0,SWHS
SBOXYM,M,4.5,0.0,SSHS
GJEJOJ,M,1.5,1.0,PYHS
XHOQGO,M,4.0,0.5,HJHS
FEGVMQ,M,2.3,0.5,NKHS
MHYBMP,F,3.6,0.0,SSHS
EMXHUL,F,0.5,0.0,SSHS
CGYEIH,M,1.0,0.5,SSHS
BWOEEO,F,1.4,1.5,PYHS
GRCRFC,F,0.0,0.5,PYHS
XFQIPT,F,0.5,0.5,SSHS
WCXYRI,F,1.7,0.5,HJHS
MQRJWF,M,1.3,1.5,NKHS
RRAEFK,M,0.0,0.0,PYHS
FJOYUW,F,-0.0,0.0,SWHS
WIQVAJ,F,1.9,0.0,NKHS
CRSBQZ,F,0.0,0.5,SSHS
ZYRQBX,M,4.4,0.0,SWHS
URNXJL,M,0.6,1.0,MWHS
FIIUOA,M,2.7,0.0,SWHS
NOYHSA,F,3.9,0.0,SWHS
IVAJTM,M,1.9,0.0,PYHS
OKOVEG,F,0.1,0.0,MWHS
XDRUWT,F,0.7,0.5,PYHS
RZQIZI,M,0.0,0.0,SSHS
BBWWNN,F,2.3,0.5,HJHS
LPHPZK,F,0.9,0.0,MWHS
BFNDYI,M,1.2,0.0,SSHS
XGXRHM,F,1.9,0.0,SWHS
RQRUIG,M,1.2,0.0,MWHS
GYHGDG,M,2.7,0.0,NKHS
QJDDRS,M,4.8,0.0,PYHS
SYBANE,F,2.4,0.5,HJHS
WOGITT,M,4.7,0.0,NKHS
UUKBOE,F,2.7,0.0,SWHS
LBLWDG,M,3.1,0.0,HJHS
COQHWK,M,0.0,0.0,HJHS
HBMUAT,M,1.9,1.0,HJHS
MYSTIH,M,0.0,0.0,SSHS
ALDSSJ,M,2.7,1.5,PYHS
YEGRRT,M,0.0,0.0,SWHS
EYZCZK,F,0.0,0.0,PYHS
CQNYEV,F,7.0,0.0,HJHS
DTIMRH,M,1.2,0.0,SWHS
WVCWWY,M,3.8,0.0,SSHS
MNIKHE,F,2.2,0.0,HJHS
RAABAV,M,3.1,0.0,NKHS
VODKZR,M,0.0,1.0,PYHS
MBCBYD,F,1.6,0.0,SSHS
TSVLUZ,M,3.7,0.0,NKHS
TKJHBF,F,0.0,0.0,HJHS
BRHEOX,F,2.7,0.0,SSHS
KHFYWN,F,3.8,0.0,SSHS
TFBLJR,M,0.0,0.0,NKHS
ZWUFXP,F,0.0,0.0,PYHS
TKBOFD,F,2.1,1.5,SSHS
WWFIZI,F,4.4,0.5,NKHS
NXQFLK,M,4.9,0.0,NKHS
FOVCPV,M,1.2,0.5,PYHS
TWGQWW,M,0.8,0.5,NKHS
NEXLBR,F,1.7,0.0,PYHS
TXVRQK,M,0.0,0.0,HJHS
IRMQKH,F,3.7,0.5,SWHS
MMMJJQ,F,3.2,0.0,SSHS
HEHNQN,F,0.9,0.0,PYHS
ZSAAQC,M,1.3,0.0,NKHS
ZWYAYH,F,0.3,0.0,SSHS
NJPTZE,F,0.0,0.0,SSHS
QFZMEW,M,1.0,0.0,SWHS
YRXFHX,M,3.5,0.0,SWHS
OJMZUY,F,3.4,0.5,SSHS
BZNILO,M,1.3,0.0,PYHS
IBSFGR,M,1.3,0.5,MWHS
KMTHAM,M,3.8,0.0,HJHS
EHQYUV,M,2.9,0.0,PYHS
FHPFBZ,F,3.6,0.5,SSHS
MIZMAI,F,2.1,0.0,HJHS
DXJBSS,F,1.0,0.0,PYHS
ZPDTZF,M,0.7,0.0,NKHS
ZKYBXE,F,2.0,1.0,SWHS
SJKNBT,M,1.3,0.0,PYHS
IUJCZJ,M,1.5,1.5,HJHS
GDMYEI,M,6.0,0.0,PYHS
YWSTGZ,F,4.3,0.0,PYHS
ESGECI,M,0.0,0.0,MWHS
EHNHSW,M,2.4,0.0,MWHS
IPJYCQ,F,0.0,0.5,MWHS
KIOZOF,M,2.2,0.0,SWHS
SDNEFA,F,0.0,2.5,NKHS
ENVVUF,M,2.1,0.5,HJHS
VQZPMA,M,4.3,0.0,NKHS
MPMGHG,M,3.7,0.0,SSHS
PJUJNE,F,3.1,0.0,NKHS
BXAJQA,M,4.8,0.0,MWHS
BDLZGM,F,2.1,0.0,NKHS
PPPKFZ,M,2.3,0.0,SWHS
ZQKSCH,F,5.3,0.0,MWHS
CHXSPD,M,0.0,0.0,SWHS
LAVUAG,M,1.7,0.5,MWHS
ZOZKSS,F,0.9,0.0,SWHS
EVZTMD,M,1.1,0.0,MWHS
CTXTCS,M,0.1,0.0,SWHS
HQNXEH,F,0.0,0.0,SWHS
LWENQF,F,1.2,2.0,HJHS
SAKGVN,F,0.2,0.0,HJHS
SGLNVY,M,6.1,0.0,MWHS
MONIDG,M,1.2,2.0,SWHS
LXKMGW,M,0.2,0.0,HJHS
HWCWXK,F,0.0,0.0,MWHS
ANRXPP,M,5.4,0.0,PYHS
ZJIMFI,M,1.7,0.0,MWHS
QPHKTE,F,5.0,0.0,MWHS
THZXOH,M,4.4,1.0,PYHS
UGRDWT,M,0.0,2.0,SSHS
CMCKDX,F,0.8,0.0,SSHS
MFLTQQ,F,0.1,1.0,SSHS
SAKMGG,M,4.8,1.0,PYHS
ZWIQEX,F,0.3,0.0,MWHS
MBYCDJ,M,0.3,0.0,HJHS
LPLXFE,M,2.7,0.0,NKHS
JEMKCH,M,0.0,0.0,SSHS
OWEZRN,F,4.7,0.0,NKHS
TNKPKK,F,0.5,0.5,PYHS
CHZRYQ,F,3.3,0.0,NKHS
IUTAKC,M,2.4,0.0,PYHS
LZPNYC,M,3.6,0.0,PYHS
MRUOZV,M,1.4,0.0,NKHS
ZFZBWU,M,5.1,0.0,NKHS
PNMDFT,F,0.0,0.0,HJHS
NWIZRK,M,3.0,1.0,HJHS
SYNVON,M,4.7,1.5,SSHS
WVOFIQ,M,4.2,0.0,SSHS
BMOHMI,M,2.2,2.5,HJHS
MQUWPG,M,0.9,0.5,NKHS
GXKYME,F,0.1,0.0,NKHS
BWYNRM,F,7.4,0.5,NKHS
RPBJJL,M,1.4,0.0,SSHS
BLVYOU,F,1.5,0.0,SWHS
NKJKTE,F,6.4,0.0,SWHS
GPCXHY,F,2.1,0.0,PYHS
CSAADF,M,1.0,0.0,PYHS
RLMKPZ,M,6.4,0.0,PYHS
PMMQRR,F,1.7,1.5,HJHS
MDTXLU,F,0.6,0.5,SWHS
TYMEDE,M,2.9,0.0,SWHS
IXFKJP,F,2.8,0.0,NKHS
GKVYHS,M,0.6,1.0,SSHS
GXJEMX,M,1.4,1.0,NKHS
IUQNTM,M,3.4,1.0,SWHS
CPAISU,F,0.0,0.5,PYHS
DTKWAC,F,6.2,0.0,NKHS
OMEIVA,F,2.0,0.0,SWHS
EMZCMT,F,2.1,0.0,HJHS
IHOAMQ,M,2.2,0.0,HJHS
GGPRFF,M,2.7,0.0,MWHS
HAEPGZ,M,0.7,0.0,MWHS
JRIQUD,F,4.0,1.0,PYHS
SREDCP,F,8.0,0.0,HJHS
ICRPPA,M,0.0,0.0,HJHS
TYLUAG,F,2.0,1.0,HJHS
GVZVSY,F,2.6,1.0,SWHS
WCWALK,M,0.1,0.0,SSHS
HVDFYX,M,2.9,0.0,HJHS
ECTPKS,M,4.8,2.0,MWHS
GDUEHD,F,2.1,0.0,HJHS
PJCFZM,F,0.3,0.0,HJHS
JMVGDS,F,0.0,0.0,SSHS
FKHDXM,F,4.1,0.0,PYHS
TDWNHE,M,5.5,1.0,HJHS
USHKYP,F,2.8,0.0,HJHS
VXLYDE,F,5.6,0.0,PYHS
SKZIPO,M,1.8,0.0,SWHS
LPNTSF,M,0.7,0.0,MWHS
TSAVAM,F,3.0,0.5,SSHS
CEETTV,F,3.2,1.0,SWHS
CXHNWP,M,1.9,0.0,MWHS
ETPZAJ,M,-0.0,1.0,MWHS
JTPMBI,M,0.5,0.0,MWHS
ONNSKX,M,4.1,0.0,SSHS
IZFOJH,F,3.7,0.0,SWHS
KRCHOP,M,0.2,0.0,MWHS
KZOYOV,M,0.6,1.5,SWHS
FBXTGD,M,0.1,0.0,PYHS
WGJWXR,M,1.3,0.0,MWHS
SWPSGS,M,0.0,0.0,MWHS
BMOZNY,M,1.3,0.5,HJHS
ZVKZAQ,M,2.2,0.0,PYHS
KGEUAJ,F,5.5,0.0,NKHS
WRALEP,F,5.0,2.0,MWHS
NMWLQM,M,4.2,0.0,SSHS
VXPRWF,F,2.6,0.0,PYHS
PPELXP,F,2.1,0.0,MWHS
NERCVP,M,2.7,1.0,NKHS
WXIZIY,F,4.6,0.0,HJHS
DBQMBX,F,1.9,0.0,PYHS
TBRHAG,F,2.7,0.0,SSHS
EUWJNM,F,1.2,0.0,SSHS
NJXVLC,F,0.1,0.0,HJHS
YUKHCJ,M,0.0,0.0,NKHS
VCDCAF,M,2.6,0.0,HJHS
FUYIOE,F,2.5,0.0,MWHS
JDLWUZ,M,2.4,0.0,MWHS
UODHZU,M,3.4,0.0,SWHS
FJVQIN,M,2.5,0.0,HJHS
NLNNXG,F,1.0,0.0,MWHS
KJZROB,F,2.9,0.0,SWHS
IBSQMZ,M,0.0,1.5,SSHS
IXCBOX,F,0.6,0.0,NKHS
MEMDTA,F,0.0,0.0,HJHS
KTZWQM,M,1.6,0.0,PYHS
XNYNIW,M,0.5,0.0,SSHS
QYXXAE,M,1.0,0.0,MWHS
IVUZFW,M,3.4,0.0,SWHS
MGETKV,F,0.7,0.0,MWHS
WMDUNF,M,0.0,0.0,HJHS
TLNUHR,M,2.5,0.0,SSHS
UCDKAW,M,1.5,0.0,SSHS
QWXLOH,F,2.6,0.0,MWHS
ZUADBT,F,3.7,0.5,SSHS
GOWXDG,M,3.5,0.5,MWHS
DRSWSG,M,2.2,0.0,SWHS
ACSQTL,F,1.3,0.0,SWHS
LOENPZ,F,3.0,0.0,MWHS
ZUYSDV,M,0.0,0.0,MWHS
FPQGEQ,M,5.6,0.0,MWHS
ZRCGYM,F,3.8,0.0,MWHS
MTGAUQ,F,2.3,0.0,SWHS
UNZDAJ,F,4.5,0.0,PYHS
QXCCNE,F,1.2,0.0,SSHS
IEKIPI,M,2.2,0.5,SWHS
QSQPMY,M,0.0,1.0,NKHS
SDRHRV,M,4.7,0.5,HJHS
EKLYZQ,M,0.0,0.0,SSHS
WHQQBV,F,0.8,0.0,MWHS
ACBPXP,F,2.0,0.0,SWHS
HTUHNV,M,2.3,0.0,HJHS
UDCQHW,M,1.8,1.5,NKHS
ZMOCPU,M,4.0,0.0,NKHS
IVJJYS,M,0.0,0.0,PYHS
MZVUHX,F,4.4,0.0,HJHS
IIFUCD,M,2.7,0.0,SWHS
ONKFHT,F,1.8,0.5,SWHS
IBDHFG,M,0.3,0.0,MWHS
YMTNLO,F,1.9,0.0,SSHS
SXFZNB,M,0.0,0.0,PYHS
VGBHFS,F,2.0,0.0,PYHS
KVHTOF,M,1.2,0.0,SWHS
MOCSSI,F,0.9,0.0,MWHS
XMMYOI,M,5.0,0.0,SWHS
VSYLSU,F,1.1,1.0,MWHS
POSYEX,F,4.4,0.0,PYHS
IGXSWU,F,0.0,0.0,NKHS
ZWDLNO,F,5.0,0.0,MWHS
MBOCDR,M,1.2,0.0,SWHS
ILHMZC,F,3.6,1.0,SSHS
JQUMIO,F,0.5,0.0,MWHS
JMMBMH,M,0.9,0.0,NKHS
SMDTYM,F,2.9,0.5,PYHS
ZYDZLI,F,0.0,0.5,SWHS
HTLNVH,F,2.6,0.0,SSHS
IEBNMX,M,3.7,2.5,PYHS
HPNZID,M,0.0,0.5,SWHS
TNPDXZ,F,0.0,0.0,NKHS
NFNAXG,F,4.7,0.0,MWHS
AFZXTP,M,0.3,0.0,NKHS
TLVAQG,M,1.5,1.0,PYHS
EJNYRQ,M,0.9,0.5,NKHS
EYUIMV,M,4.7,0.5,PYHS
MPGPEV,M,4.4,0.0,SWHS
LQTVGJ,F,0.5,0.0,SWHS
RUOZVX,F,2.8,0.0,SSHS
JEDDIA,M,3.5,0.0,HJHS
JYSDAG,M,4.1,0.5,PYHS
TXCNMW,F,2.8,0.0,SSHS
VFNHPW,M,2.9,0.0,NKHS
GHJYCC,M,0.0,0.5,PYHS
BPVUWA,F,0.0,0.0,NKHS
OAMAPP,M,1.2,0.5,SSHS
IOCAST,F,4.0,0.0,HJHS
RWVCWI,F,4.8,1.0,SWHS
EUWVJS,F,4.1,0.0,MWHS
YDCBSF,F,0.4,0.5,HJHS
NAEXVG,M,0.0,0.0,MWHS
LEQBIS,F,0.0,0.0,PYHS
OYZCEX,F,4.6,0.5,SSHS
ZWTBII,M,1.9,0.0,HJHS
UELJIK,M,2.2,0.0,PYHS
JWRZAB,M,4.7,0.0,HJHS
TOLAWM,M,0.5,0.0,NKHS
PSJHXL,M,2.3,0.0,MWHS
LTUAHE,M,0.1,0.0,HJHS
JYGRFI,M,0.0,0.0,MWHS
VNHHMN,M,6.1,0.0,SSHS
QIYLRB,M,3.3,1.0,MWHS
XBEHTU,F,2.9,0.0,MWHS
HYKRVW,M,2.2,0.0,HJHS
CIDCHN,F,1.6,0.0,PYHS
KFEGHP,F,0.5,0.0,HJHS
FDOIER,M,0.0,0.5,SWHS
BRVPLK,M,4.6,0.0,SSHS
YDZHCD,M,1.8,1.5,SSHS
UXPKJA,M,3.0,0.0,SWHS
PDQRHQ,F,0.0,0.0,PYHS
YRWQGG,M,2.3,0.5,HJHS
ZDXURK,F,0.7,0.0,SSHS
SCXQIB,F,2.5,0.0,NKHS
ZVOMQQ,M,2.2,0.0,NKHS
JCMPKU,M,2.6,0.0,MWHS
EHFRLY,F,2.0,0.0,HJHS
SKOLZR,M,1.0,1.0,SSHS
NDUHWT,F,1.0,1.0,PYHS
RVEYZZ,M,0.0,0.5,HJHS
NSHSLJ,M,0.0,0.0,SWHS
PRGNDN,F,0.4,0.0,SWHS
LTCTKL,M,0.5,0.5,NKHS
CQWNAC,F,2.0,0.5,SWHS
XHBRXT,F,5.7,0.0,MWHS
SICYHS,F,0.9,0.0,NKHS
LVGTYX,M,3.2,0.0,MWHS
PPKQKA,F,0.1,0.0,PYHS
HWTUXR,M,2.7,0.0,PYHS
UMFEUA,F,1.9,0.0,SSHS
IMMOOF,M,8.2,0.0,MWHS
YCNSBI,F,0.0,0.0,SWHS
CMCRXZ,F,0.0,0.0,HJHS
AZRIQV,M,4.0,0.0,HJHS
QKKJYA,F,0.3,1.0,NKHS
YNFUJB,M,3.5,0.0,NKHS
VRBVSZ,M,0.0,0.0,SWHS
YBCDRR,F,6.2,0.0,PYHS
OQSAGY,F,4.4,0.0,PYHS
BYXKCB,M,0.4,0.0,SWHS
ARSGIV,F,2.1,0.5,PYHS
NMTNMP,M,0.0,0.0,SSHS
ICXRFT,F,0.4,0.0,SWHS
BAKELJ,M,1.7,0.0,PYHS
LIMYZM,M,0.0,0.5,HJHS
SEEDOF,M,2.1,0.0,MWHS
FHYGCU,M,0.0,0.0,HJHS
QMHBYZ,M,0.2,1.0,SWHS
PYLZYL,M,4.6,1.5,PYHS
ZBQYUI,M,6.8,0.0,HJHS
XVJLLK,F,3.5,0.0,SWHS
UTZKSW,F,1.0,0.0,SWHS
OKXUVV,F,0.0,2.0,HJHS
RBRFAP,F,0.4,0.0,NKHS
XQDASB,F,1.9,0.0,HJHS
FMAFAD,F,0.0,0.0,PYHS
SCORQY,M,2.7,0.0,NKHS
OJOKCS,M,3.6,0.5,SWHS
UDYXUV,F,0.9,0.0,SWHS
EAEAVX,M,0.0,1.5,PYHS
IMNSGD,M,1.6,0.5,PYHS
TXTAHD,M,3.5,0.0,SWHS
JQUQZY,M,1.3,0.0,HJHS
KVWHUK,M,0.0,1.0,HJHS
EATCQW,F,2.2,0.0,PYHS
IROITR,F,7.1,0.0,SWHS
YUHRBX,M,2.3,0.0,SSHS
BWCNGA,F,3.3,0.5,SWHS
IQSGJU,F,2.9,0.0,NKHS
XHBEOD,M,2.8,0.0,SWHS
NKTSPD,M,5.1,0.5,SSHS
DYINEJ,F,4.7,0.0,SWHS
YFATED,F,4.0,0.0,NKHS
BUEGBJ,M,0.7,0.5,SWHS
BFXAFE,M,0.7,0.5,PYHS
ZDZLLU,M,3.4,0.0,MWHS
HVRYAG,M,2.2,0.0,SSHS
BUPWTP,M,0.8,0.0,SWHS
YXZSJF,M,3.6,0.0,NKHS
ZHCPWD,M,3.6,0.5,PYHS
EALFGE,M,1.5,0.0,MWHS
JFRKTC,M,0.1,0.0,SSHS
HYLUPX,F,2.8,0.0,NKHS
DISEEZ,M,1.2,0.0,SSHS
TEWXEJ,M,0.3,0.0,SSHS
WNMVIH,F,2.8,0.0,SSHS
WTHBCQ,F,0.9,0.0,PYHS
ONUPYI,M,0.0,0.0,HJHS
QFOBFR,F,2.4,0.0,SSHS
YGCPTT,F,0.4,0.0,HJHS
RWJQTG,M,1.9,0.0,PYHS
ZEHBQN,F,0.0,0.0,HJHS
RHVPME,F,7.2,0.0,SSHS
BJEYUV,M,4.1,0.0,SWHS
VSPZYY,F,4.7,0.0,SWHS
JATZFQ,F,2.0,0.0,SSHS
YJJBUT,M,3.5,0.0,HJHS
EOCXWQ,F,1.2,0.5,PYHS
RYARWG,M,2.4,0.5,PYHS
WXKPIA,M,2.2,1.5,SWHS
RKIGYG,M,1.6,1.0,HJHS
KIOVUS,M,3.1,0.0,HJHS
TIZFBL,F,3.1,0.0,SWHS
XDWQNY,F,1.9,0.0,PYHS
BCFPWY,M,4.4,0.5,HJHS
ZJBQQD,M,0.0,0.0,HJHS
RINLER,M,3.3,0.0,NKHS
BSDGQU,F,0.0,0.0,NKHS
JGFHNZ,F,3.5,0.0,MWHS
WYTTQW,F,3.6,0.5,MWHS
PUFPHR,M,0.0,0.0,SWHS
TAVKCQ,F,0.3,0.0,SWHS
UDBQRM,F,1.3,0.0,PYHS
BTITQB,M,2.5,0.5,PYHS
USGUJD,F,2.7,0.0,SWHS
JHQMMY,M,3.9,1.0,MWHS
ZLSXLV,F,0.8,0.0,PYHS
DLKFOB,M,0.0,0.5,SWHS
GARTNP,M,1.3,0.0,MWHS
JYERIH,F,3.9,0.0,HJHS
GTIDGJ,F,0.0,0.0,SSHS
CZWIZW,F,3.7,0.0,PYHS
HIXNDF,F,5.3,0.0,NKHS
QRWHIT,F,4.8,0.0,SSHS
JRAYIH,F,3.3,1.0,MWHS
MHCSTB,M,4.0,0.0,NKHS
FWEBVK,M,3.0,0.0,HJHS
WKVPWY,M,1.3,0.0,HJHS
WIVUMO,M,2.7,0.5,SSHS
FTMLDR,F,1.8,0.0,HJHS
HBEOCO,M,2.6,1.0,MWHS
PVMPHC,M,0.1,0.0,SSHS
NLPVPQ,M,3.2,0.0,MWHS
WLOTGR,F,1.9,0.0,SWHS
BJTYNA,M,1.9,0.5,SSHS
PNJRST,M,1.3,0.0,HJHS
TGHEHT,F,0.0,0.5,MWHS
RGRTYL,F,1.3,0.0,NKHS
ZNLPWV,F,5.7,0.0,PYHS
UDBZVA,M,0.0,0.5,MWHS
FDZXPC,M,0.4,0.0,SWHS
NTPLXR,F,4.3,1.0,SSHS
XXCKTY,F,4.3,0.5,SSHS
PDPIDI,M,1.0,0.0,NKHS
ORZABT,F,3.8,1.0,NKHS
QDYSZS,F,1.1,0.0,HJHS
XUDVVG,M,0.0,0.5,NKHS
BJFDVB,F,4.2,0.0,MWHS
HCLYCI,F,3.8,0.0,MWHS
OEQPQO,F,6.2,0.0,SWHS
ZPZLPX,M,0.0,1.0,MWHS
TYTKNM,F,1.0,0.0,HJHS
SKVJNO,F,2.6,0.0,PYHS
QMBMEI,F,2.2,0.0,SSHS
MQNREJ,M,6.0,0.0,SSHS
IJUXRM,M,5.2,0.0,SSHS
TRSPJG,F,4.6,0.0,PYHS
DLWOWW,M,2.9,0.0,MWHS
LZGGLX,M,5.2,0.0,NKHS
JSLQNC,F,2.6,0.0,SSHS
YRPWXS,M,0.8,0.0,MWHS
INMHVP,F,1.4,0.0,MWHS
DBDFEZ,F,4.0,0.0,NKHS
VYJUKI,F,3.3,2.5,NKHS
HQRUPO,M,2.7,0.5,HJHS
XWPDYL,M,0.0,1.0,HJHS
VIRPTM,M,1.1,0.5,MWHS
HUJYVZ,M,2.4,1.0,SSHS
DWHOAD,F,0.0,2.0,PYHS
GSXZQD,F,3.5,0.0,PYHS
TNMZDM,F,2.4,0.0,PYHS
CXXNCA,F,2.4,0.0,SSHS
GCDDML,F,3.1,0.0,PYHS
QLSJIR,M,2.1,0.0,PYHS
OQCPUF,M,2.0,0.0,NKHS
NNNIED,M,1.2,1.5,NKHS
DNYSMI,F,4.3,0.0,SWHS
HNYTWJ,F,4.4,1.5,SWHS
JFGVOA,F,1.4,0.0,SSHS
PAOWPF,F,0.0,0.5,HJHS
VYHXFI,M,2.7,1.5,PYHS
WKCRSI,M,0.0,0.0,SSHS
FLHRDT,F,0.0,0.0,SSHS
RYQUTT,F,4.2,0.0,MWHS
BCFRSS,M,2.4,0.0,MWHS
ZZHWJR,F,0.6,1.0,SWHS
QKWSKY,M,1.9,0.5,SWHS
MVCAHO,M,3.7,0.0,PYHS
OAZPRN,F,2.8,0.0,HJHS
ODSUIH,F,0.4,1.5,HJHS
IOGNZY,M,1.1,1.5,PYHS
IGYOUK,M,0.1,0.5,HJHS
ZOVSFB,M,2.5,0.0,SWHS
MGWTUL,M,1.7,0.0,MWHS
CBGVTM,F,0.0,0.0,NKHS
MHNYNS,M,2.3,0.0,MWHS
VPJDSX,M,3.2,0.5,HJHS
IEVVUX,F,1.2,0.0,SWHS
QTMFOV,M,1.6,0.0,SSHS
TXRKTM,F,6.6,1.0,PYHS
DWDJPC,M,0.0,1.0,PYHS
QRKUEU,F,2.8,0.5,HJHS
SSOBWB,F,0.0,1.0,NKHS
FNPJQK,M,2.0,0.0,MWHS
SSKDUS,M,0.6,0.5,PYHS
RNGDFZ,M,1.6,0.0,SWHS
XEDBJE,M,7.1,1.0,SSHS
PQYXVI,F,4.4,0.0,HJHS
RTCPRR,F,2.7,0.0,PYHS
KHIQGE,F,0.0,0.0,SSHS
OMPQIT,M,4.5,0.0,MWHS
CLEMVR,F,4.4,0.0,SWHS
ICTRAK,F,1.3,0.0,SWHS
KYBZWE,F,3.5,0.0,NKHS
COIAPO,M,1.6,0.0,MWHS
TVBYYO,M,6.2,0.0,SSHS
INCWFV,F,0.0,0.0,NKHS
ONSAIF,F,1.0,0.0,SSHS
SNMGZA,F,0.9,2.0,MWHS
PGOVLU,F,0.8,0.0,MWHS
SYFGFU,F,1.5,0.0,PYHS
MGYWSM,M,4.1,0.0,MWHS
KMLKMM,F,1.1,0.5,MWHS
UHMGXT,M,3.4,0.0,MWHS
CEODEP,M,5.3,0.0,SWHS
NAKPAP,F,4.1,0.0,SSHS
JSYLMH,M,2.9,0.0,MWHS
WOYLKR,F,3.3,0.0,MWHS
COPIKI,F,1.0,0.0,SWHS
ZFNOSA,F,2.1,0.0,NKHS
QPHPXP,M,0.0,0.5,MWHS
WTJYUN,M,1.1,0.5,HJHS
BTGTSQ,M,4.5,2.0,MWHS
OSQWEM,M,2.2,0.0,SSHS
LPNWCF,M,1.4,0.0,SWHS
NENIPN,F,1.0,0.0,NKHS
BKEXDT,F,3.0,0.0,SSHS
CENPYU,F,0.7,0.0,MWHS
FSIIBR,F,0.0,0.0,PYHS
UFMALS,M,0.0,0.0,PYHS
ZGTLKO,M,1.1,0.0,NKHS
PDKSHQ,F,1.6,0.5,NKHS
KYUKCZ,F,5.2,0.0,SWHS
TMOFSA,F,0.3,0.0,HJHS
LMAAIN,M,0.7,0.0,PYHS
RLRKGD,M,3.3,0.0,MWHS
GCSISK,F,1.0,0.0,HJHS
KZSMKK,F,2.1,0.0,MWHS
XSNUBF,F,0.0,1.5,MWHS
HCLQVT,F,0.0,1.0,NKHS
PGGASD,M,0.3,0.0,PYHS
BCDHJM,M,3.8,0.0,SSHS
ISQHKT,F,3.2,2.0,NKHS
AVYWZA,M,1.2,0.0,MWHS
XTARSE,F,0.4,0.5,MWHS
BNKZJF,F,0.0,0.5,NKHS
MBYSTL,M,1.5,0.0,SWHS
FNRVUK,F,2.9,0.0,SSHS
KAWZJJ,M,0.0,0.0,NKHS
NYRTQU,F,0.0,0.5,NKHS
RPIQZA,M,2.7,0.0,NKHS
YAYQZA,M,1.9,0.0,HJHS
TTMGGB,F,0.0,0.0,SSHS
IUGBQP,M,0.9,1.0,PYHS
BLDHZA,F,2.5,0.0,NKHS
ZYSMLF,F,4.3,1.0,NKHS
XHOSDZ,F,2.2,0.0,SWHS
GYPDRP,F,4.0,0.0,PYHS
UGIOMZ,M,1.4,0.0,NKHS
LGJYHQ,M,5.5,0.5,SSHS
TRAEUO,M,3.5,0.0,HJHS
SXGMWH,M,1.5,0.0,PYHS
BRNTBQ,F,2.4,0.0,NKHS
QYPPTI,M,3.3,0.5,HJHS
TNXWJM,M,1.5,1.0,SWHS
CABUHL,F,0.1,0.0,MWHS
VEYCXQ,M,2.0,0.0,SWHS
NPHHGR,F,0.8,0.5,MWHS
LSVQKC,M,3.0,0.0,HJHS
CYKBXV,F,0.2,1.5,HJHS
KGWNEH,F,2.1,0.5,PYHS
GSFFJG,M,1.9,0.0,SSHS
SYSTHI,M,0.0,0.0,MWHS
WFKBPC,M,6.9,0.0,NKHS
DOOINF,M,1.5,0.0,SSHS
CGQEVU,M,2.6,0.0,PYHS
JFACZW,F,1.5,0.0,PYHS
JGYNKS,F,0.4,0.0,HJHS
LNOQVN,F,2.4,0.0,NKHS
RIZKTA,F,2.2,0.0,HJHS
ILJIHA,F,0.0,1.0,HJHS
VGYEEX,F,1.1,0.0,MWHS
ZHPYXE,M,1.2,0.0,MWHS
PIMUUK,F,4.2,0.0,PYHS
CJTCBV,F,0.5,0.0,MWHS
XAFQDJ,F,3.4,0.0,SWHS
IZSRNR,M,4.3,0.0,NKHS
BCBSFY,F,1.1,1.0,SSHS
RAKWIW,M,1.7,0.0,MWHS
VYCHLG,M,2.6,0.0,MWHS
SJGVEP,F,0.9,0.0,HJHS
MXAAHC,M,5.0,1.0,SWHS
PWUNYL,M,4.5,1.5,MWHS
SVUXGV,F,4.8,0.0,MWHS
QOKSWP,M,2.7,1.0,PYHS
QIBHMR,F,0.9,0.0,SSHS
OXKEOG,F,1.0,0.5,SSHS
IQRKKT,F,2.7,0.5,HJHS
DZRINM,F,3.0,0.0,SWHS
XVZOST,F,1.2,1.5,PYHS
RPYPHC,M,3.9,0.0,PYHS
GSOQIS,F,1.4,0.0,HJHS
SODZGJ,F,3.8,0.5,SWHS
